ticker,earnings_yield,free_cash_flow_yield,sales_yield,book_to_market,ev_to_sales,ev_to_operating_income,ev_to_ebitda,ev_to_free_cash_flow,revenue_growth,net_income_growth,free_cash_flow_growth,revenue_cagr,net_income_cagr,free_cash_flow_cagr,gross_margin,operating_margin,ebitda_margin,net_margin,free_cash_flow_margin,return_on_assets,return_on_equity,return_on_invested_capital,operating_cash_flow_to_net_income,free_cash_flow_to_net_income,debt_to_assets,debt_to_equity,net_debt_to_equity,liabilities_to_assets,cash_to_debt,current_ratio,quick_ratio,interest_coverage,asset_turnover,r_and_d_intensity,sga_intensity,capex_to_revenue,cumulative_return,one_month_return,three_month_return,six_month_return,one_year_return,sharpe_ratio,annualized_volatility,max_drawdown,beta_vs_spy,price_vs_sma_50,price_vs_sma_200,sma_50_vs_sma_200,macd_spread,rsi_score,volume_ratio,value_score,growth_score,quality_score,financial_strength_score,efficiency_score,momentum_score,risk_score,technical_score,overall_score,as_of_date,quality_value_interaction,growth_quality_interaction,momentum_technical_interaction,financial_strength_quality_interaction,value_financial_strength_interaction,growth_momentum_interaction,efficiency_quality_interaction,risk_momentum_interaction,start_date,end_date,forward_return,period_return_rows,forward_excess_return
RUSHB,0.1379116477057506,-0.4454808023773062,2.635710011223994,,0.5217889191738296,7.6179753611226335,132.5232728310222,-3.08719089728,0.0357506902767502,-0.0109511664433205,-1.7009107663904757,0.0433358667141567,(0.07300662843001082+0j),,0.2244297911266961,0.0684944351273059,0.0039373380088428,0.0523242872389083,-0.1690173806982771,0.0219998416654994,,,-4.285362548988185,-3.2301898337679744,0.1073488682769135,,,,0.4423245731893015,1.3198293180694844,0.3032553931025686,,0.4204518174332695,,0.1461815825583168,0.0552111602378411,5.614850516646656,-0.0091818950896797,-0.116658737238128,0.0302140094383513,0.0535014779883593,0.4936454607399287,0.4408620447570801,-0.7015004289674559,1.2003321692652114,-0.0198023261981029,0.0064771752135248,0.0268104098938506,-0.0027565477905401,40.0,0.8255401483392454,56.25416552685561,28.02931744054956,57.3451924123894,38.42865744147303,85.64934598336121,48.14638859401624,55.30370601252184,45.7435144541604,50.08910686030944,2022-04-01,32.25905946135938,16.073466018162563,22.02385022566005,22.036987551310705,21.617720566874556,13.495104095177355,49.1157822541116,26.62673720368109,2022-04-01,2022-06-30,0.03008538995399901,62,0.19118807719304964
COTY,0.0330978909920788,0.0821369620755988,0.1998282003201942,0.4931383169351543,7.763834865017047,50.21673845889305,,18.888367787837065,0.1505431216738353,0.1566371681415929,1.695056086414624,-0.1179904525765227,,(-0.18312706654970157+0j),0.6444683817006717,0.1546065137498415,,0.1656317323533139,0.4110378912685338,0.0194580914098555,0.0671168511053482,0.0278119728263347,2.8106350420811017,2.481637337413925,0.363145749590591,1.2525996867537936,1.1182119290317611,0.710086348072056,0.107287075945475,0.7506288549670928,0.5476723751765963,3.954619124797407,0.1174780407920202,,0.4555189456342668,0.0544924597642884,-0.3853342614798334,0.0228049941648618,-0.1457142602829706,0.0965770088484185,-0.0110252956075042,0.1573086190622973,0.5281203067561456,-0.9058617133377438,1.189884101493925,0.0252834967169897,0.0015240884414009,-0.0231735011357029,0.0060109428814391,100.0,0.7980255433350106,60.08849705534174,35.565799874290605,70.22328827315745,31.71296105965638,38.50731719034427,45.143242524515166,39.40573217236065,57.55131723759864,50.08351447011955,2022-04-01,42.19611850618036,24.97547417237736,25.98053071662225,22.26988406487667,19.05584167249329,16.05555529303472,27.04110435683457,17.789025243129668,2022-04-01,2022-06-30,-0.10900996297961307,62,0.05209272425943756
BW,0.023415547476813,0.109032772848282,0.1521745480433186,0.046391098860581,,,,,0.2021442860715178,1.1688045151359672,2.2296536274956047,-0.0381027446200528,(-0.07251936937152625+0j),,,0.0506409423021919,0.015361813879716,0.1538729556150705,0.7164980888738657,0.0323991393516668,0.5047422469380096,,4.6188448409882055,4.656426374666261,,,,0.9358105259700088,,2.2986309263052376,1.984770091126871,1.1042068261707676,0.210557724209293,,0.2211705972594191,0.0057827816635897,-0.9575287642304052,0.2145922817047605,-0.0587583879986753,0.2412280090236549,-0.0801733269575948,0.0191013764394125,0.9415799169730416,-0.9965765005008926,1.36806727866561,0.1090790061753321,0.1161873161912061,0.0064092007659464,-0.0029096963061334,100.0,0.5865723239959937,55.47814809229774,40.69563151341037,78.93565391138843,13.79673290269752,61.03166357096328,56.7192381101747,10.798340446739406,61.45776220682077,50.078969468107886,2022-04-01,43.79203897458368,32.12336284847953,34.858374483271625,10.89054133515197,7.654171911657298,23.08225213853052,48.1757427327385,6.124736429933426,2022-04-01,2022-06-30,-0.2610293722345195,62,-0.09992668499546886
BRBR,0.0029044784912773,-0.0034357855323646,0.1085637387288407,-0.0166122001513299,10.770721950543765,65.24162604430165,59.05592625834818,-340.3326059630581,-0.0985294117647058,-0.1546391752577319,0.436046511627907,0.0466285717643133,,(0.05709853478225746+0j),0.301141924959217,0.165089722675367,0.1823817292006525,0.0267536704730831,-0.031647634584013,0.0136530136530136,-0.1748400852878464,0.1096424702058504,-1.1097560975609757,-1.1829268292682926,0.8464868464868465,-10.84008528784648,-10.191897654584222,1.078088578088578,0.059795436664044,2.042553191489361,1.148936170212766,6.023809523809524,0.5103230103230103,,0.1200652528548124,0.0019575856443719,0.4850152978689375,-0.0448465533527504,-0.1489659971157787,-0.2212956879729374,-0.014210251159026,0.5824422541058315,0.4518146472099305,-0.3937867436866119,0.7124895640832917,-0.0207386927355462,-0.1293917871662275,-0.1109541382107718,-0.0012540073673649,70.0,0.3269647584543913,44.293446887375055,30.147949238094466,60.33351837833068,39.024486437158046,96.19848465056424,39.42459952646568,81.0424285184836,37.85505680122387,50.07064393597874,2022-04-01,26.723794918190563,18.189318494255527,14.924204544398616,23.544845696611915,17.28529017311348,11.885708252560905,58.0399304163238,31.95065288993437,2022-04-01,2022-06-30,0.07842285406956595,62,0.23952554130861659
AXP,0.0141934754762285,-0.0188255521150674,0.0673839170223972,0.1831115216034436,,,,,0.1431573049446701,-0.0585980284775465,-1.2664173872400093,-0.0033011288265132,(0.16916558304977736+0j),(0.09822964287507041+0j),,,,0.2106359514765347,-0.2793775272638157,0.009117041814286,0.0775127384226901,,-1.592204770215241,-1.3263525305410122,0.0118961749793156,0.1011408215718988,,0.8823800835861425,,,,,0.043283407938562,,,0.055998039455949,3.482251254143754,0.0404689546185674,0.1469419592083751,0.0814429890152061,0.2947644095024908,0.439870255733622,0.3771865063648733,-0.83905976978751,1.4113767358862352,0.0206451538386098,0.0886409771234981,0.0666204341726,0.0028332766068891,100.0,0.6306803222735943,36.49311618031705,34.876950236522084,59.08244146362076,70.27072529123276,30.514281079079407,63.03460884688845,46.942501821138805,60.298241084756135,50.06379421072807,2022-04-01,21.56102400548694,20.606153707789304,38.008760409329824,41.51766013625434,25.64397742128101,21.984549159315637,18.0285822565918,29.59002240589833,2022-04-01,2022-06-30,-0.2538302847139148,62,-0.09272759747486414
LTC,0.0084036713756699,,0.0258178223031468,0.4877552921902812,,,,,0.052545900939368,0.1647613863182725,,0.057259568886449,,,,0.3182982175908319,-0.1840470576303846,0.3254988463781344,,0.0085312245609954,0.0172292776936012,,-3.76226826608506,,,,,0.5048414267439736,,,,1.8107601326986875,0.0262096921568953,,,,3.420726812776888,0.1400193837980354,0.1676286250460461,0.2541380479864181,-0.0341478197298088,0.4551602988566472,0.3240819354734865,-0.514112360640281,1.0278175191270382,0.116747297519915,0.1503111447196046,0.030055006422875,0.0055363815316822,60.0,1.3679553202292014,28.664977028599097,29.31269436880591,67.89825489430284,50.11814226419877,4.697832684421762,67.45931845721756,75.06248440969236,68.94026950309942,50.02841608524909,2022-04-01,19.46301916827157,19.902807938919796,46.50663594935987,34.029343982835,14.366353967193197,19.77414384264366,3.189746410576557,50.63664039983365,2022-04-01,2022-06-30,0.013500372316879394,62,0.17460305955593003
CRVL,0.0047169871965412,0.0108765051867714,0.0559952467692745,0.0731568701970716,,,,,0.0428862136513189,-0.1377551020408163,0.3550165380374862,0.0728092379409137,(0.0748550923087461+0j),,0.2138984122352712,,,0.0842390643616115,0.1942397938094196,0.0327064865426189,0.064477706384028,,3.636527637465724,2.305816135084428,,,,0.4927473637505074,,1.5754645619425696,,,0.3882579512305644,,,0.1120978918958348,19.707027136245824,0.0470943171002511,-0.1640865375780494,-0.080004187911517,0.6735970853642859,0.6848474429404876,0.3969074689836303,-0.6711877808326977,1.0640298262810517,0.0586182745703718,0.0235751713276766,-0.0331026811878124,0.0055764201927833,100.0,0.9116957541026308,36.53528490827914,34.936590717798985,60.05788462718272,36.742969879177565,79.47131167446001,57.420371889749376,61.7472470952289,60.550585789998216,50.02229486888818,2022-04-01,21.94231925842678,20.98217734596674,34.768371542038714,22.06705045863696,13.424148729120713,20.06072031575984,47.72878867715598,35.4554989137629,2022-04-01,2022-06-30,-0.12568274564711446,62,0.03541994159193618
TROW,0.0275973399519446,-0.0862724297282502,0.0730997863674449,0.38208863713915,,,,,0.0038892584821657,-0.0470921255790015,-1.7950549450549451,0.0605314696909906,(0.07534401736872476+0j),(0.08212926974685275+0j),,0.4396696742621196,,0.3775296936330733,-1.1802008462048224,0.0592053721320649,0.0722275861396374,,-3.2884147988117745,-3.126113961652714,,,,0.1802941881845071,,,,,0.1568230873770885,,,0.0612733853290513,5.283774741910912,0.0790473379704186,-0.2157372866076418,-0.2188023666003461,-0.0981400212958892,0.5031835514886178,0.3637571226638182,-0.6743184772089484,1.4651919851191415,0.0466479949080398,-0.1832786154263106,-0.2196790243261797,0.009586260453881,60.0,0.732834340118387,33.40842683956514,29.315322001785447,66.9103202403809,94.11274874848124,47.29881580106371,40.10070731063184,56.01551403564528,43.34349258147561,50.02109551039141,2022-04-01,22.353685385626395,19.61497583089348,17.381047098302957,62.97114157463388,31.441588812340115,11.75565147310524,31.647789122399608,22.46261733198001,2022-04-01,2022-06-30,-0.24011044521750102,62,-0.07900775797845039
ECVT,0.0197435694674316,0.0027447714423761,0.1321130840435804,0.5749869241830916,11.922757491517643,112.86598569352182,53.91692945009642,573.8737434343407,0.0165384523496667,1.3569373693147533,-0.9120791685315032,-0.0273457038298456,,(0.22105869960255653+0j),0.3197764942977843,0.1056364095724366,0.2211319823498651,0.149444467293783,0.0207759243699947,0.0131704379461883,0.0343374234039881,0.0110805287394858,-0.8519363082366818,0.1390210340082563,0.4566229930422184,1.1904886619677428,1.0002875514521348,0.6164407040320129,0.1597672591028521,2.0103873008870905,1.6394703648306808,2.0458579881656807,0.0881293110724366,,0.1701498851331104,0.1480930921226578,-0.0397301166182164,0.0938661902785846,0.1494141328948914,-0.0158862524897398,-0.1613607904330872,0.1779568075599461,0.3998293271115378,-0.5267712244125704,1.113376583702929,0.1108594658087056,0.0383306767299536,-0.0652906972584072,-0.0004910657232438,100.0,1.9849057360207671,45.49947023231655,33.61405446033207,60.63009017055461,33.4062854416586,44.50873080515221,53.04018874933922,68.90723603584715,66.60387019495218,50.01103075978072,2022-04-01,27.586369828978174,20.380231529278667,35.32681846576752,20.25426098591047,15.199682900250153,17.82895793206581,26.9856836209332,36.54852805536602,2022-04-01,2022-06-30,-0.147923873362945,62,0.013178813876105644
HIW,,,0.0543605422946188,0.6985497551004974,,,,,0.0394383488068748,,,0.0068554019490116,,,,0.6877340616618686,,,,,,,,,,,,0.5414953948438124,,,,5.568212606582198,0.0356804347848989,,,,1.751375055595918,0.0624858466055406,0.0568713756142997,0.0516674152090801,0.1229713880461722,0.3607501699239995,0.3874988901044322,-0.634777516155137,1.3615135921793224,0.0712343853757073,0.05108134231442,-0.0188129165161358,0.0041310386527713,100.0,0.7939633659836691,23.613331918298684,18.453021995615487,100.0,47.21837545360925,6.6537200677578,56.7388173255974,58.91771083857822,61.150603556347065,50.00526709226567,2022-04-01,23.61333191829868,18.453021995615487,34.696129245336024,47.21837545360925,11.149831722289225,10.470026441144578,6.6537200677578,33.429212325124595,2022-04-01,2022-06-30,-0.24270988266212823,62,-0.0816071954230776
KNSL,0.009091118648292,-0.0334954665578243,0.0345436168473449,0.1315756924648859,,,,,0.1135222338128623,0.3193174061433447,-1.5992070303691213,0.0966856688183805,(0.10363961188271875+0j),,,,,0.2631779610243897,-0.9696571932767616,0.0238540126526975,0.0690942109289539,,-3.748116721854305,-3.684416390728477,,,,0.6547610525978017,,,,,0.090638336735525,,,0.0167645232622738,11.971854777082646,0.0786453140351304,-0.0233132436627004,0.4219671682322585,0.3638884647160818,1.3857429864858393,0.3776973462949065,-0.3824014345819816,1.0225110007189795,0.1163873830108346,0.2131915464464842,0.086711982694192,0.00053867167579,60.0,1.2112091333679291,32.220524978689284,33.48840434112198,52.63045390613396,35.099552770838145,39.62456030511319,73.7103793506368,79.88680783297168,69.21766090738828,49.99076045173452,2022-04-01,16.957808547223443,17.625099210653968,51.02060043247333,18.473053942315133,11.30926016793613,24.68442987831613,20.854585946890847,58.88486910479767,2022-04-01,2022-06-30,0.00771582609394561,62,0.16881851333299625
DXCM,-0.0003783178969336,0.0040756928071722,0.0136155441051086,0.0439063270590834,,,,,0.073823438941864,-1.2736248236953456,6.5451263537906135,0.1562646748917848,,,0.6768834144944142,0.0008593526210254,-0.0466914924090518,-0.0277857347464909,0.2993411629905471,-0.0039888148696438,-0.0086164779036198,,0.5876288659793815,-10.77319587628866,,,,0.5370713052060202,,5.111542730299667,4.615843507214207,0.0238095238095238,0.1435562135044,0.2145517043826983,0.3367230020051561,0.3156688627900315,37.54749882485056,0.2538506711131605,-0.0100195637592017,-0.0333684466035042,0.4438559377353879,0.6901101647196425,0.5638353836030876,-0.9019746152482432,1.1929084052237973,0.2335082239808901,0.0571715408800383,-0.1429554174610704,0.0169699976067099,10.0,1.0820716749712531,33.32856706895353,46.364388839644725,64.13711650731607,49.27384845051253,28.654865564724613,68.05470282473372,37.73825439671075,64.01109853750116,49.9905089547443,2022-04-01,21.3759818912337,29.736782087987987,43.56256288454389,31.60282558834357,16.42226762828359,31.553147041324227,18.37840451226221,25.68265688092351,2022-04-01,2022-06-30,-0.4172791408120765,62,-0.2561764535730259
PNW,,0.0329134989787509,0.0999672229796747,,19.01085585246481,303.6358692790948,-52.345706976687815,57.741125222351634,-0.3893716357832653,,1.7603478280979885,0.0468605231060164,,,,0.0626107050448328,-0.3631788918417188,,0.3292429058016641,,,,,,0.3274854473585732,,,,0.0013834813520064,0.8828774370769819,,0.8343675975044207,0.0363063645860592,,,0.7233822824360305,2.897154487857865,0.0836067475959092,0.1373183275283147,0.1276920487505104,-0.001189604241065,0.5018002921921709,0.2214981641833362,-0.4949180299620623,0.6492836302032983,0.1033843011110899,0.1044666413384458,0.0009809277024024,0.0050074812984987,60.0,0.7460527063997018,46.37245727282464,27.08666413256249,64.01392462937041,24.93851857168648,4.933081021085425,62.05343521383973,87.21859679591881,61.156182927594,49.96846601659384,2022-04-01,29.68482984741296,17.33923676242926,37.94951235223186,15.964124482160925,11.56460386913075,16.80820557909003,3.1578587667434,54.12213545717557,2022-04-01,2022-06-30,-0.05296074014919672,62,0.10814194708985392
TEL,0.015735465719967,0.0100084234261274,0.1061448906693183,0.3093714885720729,10.211027026695051,58.01443629155017,44.81115079071461,108.29361441089364,0.0,-0.2871536523929471,1.4017857142857142,0.0035363567471584,,(0.010347104200074009+0j),0.322158198009429,0.1760083813514929,0.2278679937139864,0.1482451545311681,0.0942902042954426,0.026437479564669,0.050862688713156,0.0444268147560491,0.939929328621908,0.6360424028268551,0.1867438927553832,0.359273903666427,0.2710280373831775,0.480218599654351,0.2456228114057028,1.694899391670566,1.0292466073935425,56.0,0.1783362137418842,,0.0950759559979046,0.0450497642744892,3.611280256599618,-0.0354162116736094,-0.1802303332121997,-0.0639869572544448,0.0063280996984578,0.4811505736322097,0.3236559220434985,-0.8106878066465751,1.1607228672395649,-0.0467766084175251,-0.0963581298682961,-0.0520145874394241,0.0057059881370796,100.0,0.5829814492269262,45.885907652773966,33.281571633662054,65.60768160028759,53.53712741184577,61.64096527341941,41.784764569093845,55.83570483025891,47.37593413750137,49.9467964757822,2022-04-01,30.104680192233943,21.83526754898464,19.795922541763908,35.12446809030406,24.565996844147488,13.906626352020009,40.44120823192885,23.330817808817848,2022-04-01,2022-06-30,-0.13215436668162173,62,0.028948320557428908
MTSI,0.0311520226923269,0.0065094616053196,0.0358178586452867,0.1177564274697513,29.743930257475185,175.39348138823706,112.2314291586457,163.66390250260915,0.0284064918079259,7.104793041041509,1.5632706161045418,0.0213550670343398,,(0.05899920873929476+0j),0.589794511965919,0.1695840120285678,0.265023180052625,0.8697343691266759,0.181737877458965,0.1101698412370904,0.2645462618193737,0.0248462541075395,0.2456582653230279,0.2089579116454292,0.4481215251270119,1.0760555972666328,0.5550770426888527,0.5835516991265898,0.484155796318662,6.909734440431727,5.998765317776337,15.988777318369758,0.1266706768731182,0.2222152612454579,0.1979952386918932,0.0319195589525122,1.8423358645227383,-0.0054486582209843,-0.2540230195291055,-0.1060605582932947,-0.0248748187063578,0.4658896991834942,0.5207774008178402,-0.8078389440275641,1.5270161721584463,-0.0229108319105569,-0.1037459033526587,-0.0827304959281896,0.0017424176449511,100.0,0.9380112249263836,39.69961560213705,51.00164674667784,77.76003542868136,46.26340816727997,39.88359451833884,38.85811935479112,39.2524775901485,48.05299787546158,49.9193133168169,2022-04-01,30.870435157272087,39.6588985794276,18.672491268002094,35.974442581392374,18.366395206857828,19.81828076573301,31.0134972276919,15.25277459169254,2022-04-01,2022-06-30,-0.22999834146364484,62,-0.0688956542245942
HVT-A,0.9068606894686836,-2.214059369474641,9.922300609643344,9.550281028688346,,,,,0.021365092288903,0.0030124210786943,-1.9738094456660868,0.0515649940995786,(0.07082054744301303+0j),,0.564362020147326,,,0.0913962119417464,-0.2231397189602205,0.0354165148843783,0.0949564402078368,,-2.838640664856414,-2.441454784826792,,,,0.627023561468184,,1.4690626827077105,0.9365377393916636,,0.3875052820236343,,0.4435269477064462,0.0363012848714564,2.141568229300054,-0.0547824459884298,-0.0603922531249724,-0.1532753951676621,-0.2078170297955222,0.3813819168975909,0.4170122339480731,-0.5525243764223855,0.5502136935692816,-0.0102145959987496,-0.1101159523209922,-0.100932339392344,-0.0018544242153721,10.0,0.0,61.53846153846153,27.069156086395527,63.43540597914113,23.16260316545797,69.46324022257325,38.41966039927259,76.74827698540942,32.492923591485145,49.90699218216041,2022-04-01,39.03717291024069,17.171429058532393,12.483670897643718,14.693291353345655,14.253909640281826,10.399877841342189,44.0642884414554,29.48642738008738,2022-04-01,2022-06-30,-0.11488008993610022,62,0.04622259730295042
DHI,0.0552335106162163,-0.0099184212301369,0.341261425876332,0.7747690074471963,,,,,-0.1302085260133427,-0.1474234503360716,-1.2102132895816242,0.0577583408411126,,,,,,0.1618510222020585,-0.0290639975047494,0.045665095962303,0.071290294378458,,-0.1525052557813594,-0.179572529782761,,,,0.3594486267670424,,,,,0.2821427714265142,,0.0944083704312813,0.00438086596535,2.995249099221266,-0.1194080755153732,-0.2956878571549692,-0.0859673532637264,-0.1702968787020381,0.4212267037005868,0.4742962083379451,-0.8522541547404519,1.3806271975472724,-0.0873128078496482,-0.1650952543745627,-0.0852235543501535,-0.0043614209725995,70.0,0.9819306880420284,58.678321351703815,21.89912263030127,66.94260093616496,71.82989448128336,74.6229895254948,30.722226340506754,41.763798706478696,35.938914580066935,49.90485132724925,2022-04-01,39.28079449851156,14.659842270923972,11.041234681609549,48.08479961547391,42.14857631031721,6.727898021066292,49.95457008468816,12.830768766998016,2022-04-01,2022-06-30,-0.10884472232095166,62,0.052257964918098976
ARKO,0.0132857251691217,-0.1635502576366199,2.050675041524242,0.3647886138432041,0.7214572140107491,50.571317169025576,,-9.045991878451147,-0.0230061281862662,-0.6375021106545843,-3.220094086021505,0.3403544289765123,,,,0.0142661345283811,,0.0064787081815003,-0.0797543512867133,0.0043779048525375,0.0364203395197864,0.0264914517341701,-2.3793960096265816,-12.31022436146262,0.243692041022678,2.027304651715129,1.314389441183456,0.8797950565463799,0.3516566737656013,1.6737661409187286,1.1893892281249847,2.5268596881959917,0.6757373121139254,,,0.0643389388921162,-0.0542839055775628,0.1159223636922255,0.0675698663884545,-0.0962750538596713,-0.0599809881198569,0.2119045419645941,0.5603851001629433,-0.5521326516734628,0.2688335792034431,0.1084749399694124,0.0365626493675397,-0.0648749809389981,0.0025745789352059,100.0,0.5758763897129001,42.94850679562828,25.440734067103747,59.0872307358195,29.240418211977875,96.83583145784152,51.09136464107739,72.89840575507588,59.1944813129782,49.90236034776309,2022-04-01,25.377083307922,15.032225239115828,30.243268295008107,17.277353377029954,12.558323002841446,12.998018209590771,57.2176111684441,37.24479030185797,2022-04-01,2022-06-30,-0.10127933520553145,62,0.059823352033519184
FCPT,0.0098498313017814,,0.0218832496778058,0.4005980419045016,,,,,0.0384175442748392,0.1198261198261198,,0.1386770360829805,(0.5227566072213354+0j),(0.29020943542622923+0.21529787580648013j),,,,0.4501082538838454,,0.0124541508581277,0.0245878168923489,,-2.631139240506329,,,,,0.4934828532091772,,,,,0.0276692345689392,,,,1.8436576215292164,0.0475499323457122,-0.0468400088694987,0.0502759585267726,0.0302956422720619,0.6442921213650511,0.3593615354786832,-0.5760000836872815,1.1434933842077597,0.0555033897271204,0.0205374146548031,-0.0331272977544458,0.0054406146349746,60.0,1.6017277942283072,27.868099754785305,49.50694174377445,65.68751319685603,55.15899780544827,4.999255783041252,54.73164991577802,67.64398210469083,60.492512484652245,49.90179774365972,2022-04-01,18.3058617041376,32.519878891301666,33.10855015835818,36.23257396270736,15.371764532162162,27.095966039210804,3.2838868022298104,37.02266747463092,2022-04-01,2022-06-30,-0.004399078312110172,62,0.15670360892694046
SAIC,0.0116189436739469,-0.0943025893536626,0.4815106424877561,,3.4303326488836654,71.91591506247873,,-17.515337479400262,-0.0611169652265542,-0.3943661971830985,-1.899484536082474,0.0571318325913436,(0.04963702995591501+0j),,,0.047699214365881,,0.0241301907968574,-0.1958473625140291,0.0074834667594848,,,-8.534883720930232,-8.116279069767442,0.4382178907065785,,,,0.0420969023034154,0.934171597633136,0.8868343195266272,3.269230769230769,0.3101287852419074,,0.0516273849607182,0.0101010101010101,2.511753648360089,0.0367677634759351,0.1146673161363753,0.0887129969129658,0.1101246975636842,0.6205543978257168,0.3217446288019946,-0.4591666834696206,1.0778410982708764,0.0749858078837233,0.078454601464321,0.0032268273266105,0.001831536361672,100.0,0.8253928638280045,45.44438336594372,23.69935735224676,58.09734774614227,15.999762808122538,79.4001542318374,61.4871369754828,77.39849060630166,62.05354994117244,49.89883092166955,2022-04-01,26.401981435202355,13.768698054535736,38.15495125047832,9.295437837192887,7.270993548164889,14.57205631748512,46.12938371504388,47.59011593605289,2022-04-01,2022-06-30,0.014319299276732922,62,0.17542198651578356
FNF,0.0541329642639959,,0.4871966783759633,0.9604792552431696,,,,,0.2325282631038026,-0.2718579234972678,,0.1054108713338046,,,,,,0.1111111111111111,,0.0087823364639973,0.0563603679813894,,-1.296435272045028,,,,,0.8441753171856978,,,,,0.0790410281759762,,,,6.023739162009138,-0.0075222691540391,-0.0917818604737061,0.0467009295871008,0.1644266821801128,0.5192913277094217,0.3658621972873263,-0.7248784496760153,1.0693140049309533,-0.0286816113496917,-0.0118000161599203,0.0173800840044109,-0.0014605643088289,70.0,1.6110201583508887,68.03798469681578,35.51946983131696,63.01098519674537,11.540602809371762,15.608502272144332,51.37449501015258,60.19598207171245,53.67827246487655,49.88188592989213,2022-04-01,42.87140446547447,22.381167877373567,27.576941409004107,7.271847527828421,7.851993573360652,18.247948256122584,9.835071056134533,30.92538180574425,2022-04-01,2022-06-30,-0.23422913647615695,62,-0.07312644923710632
IRDM,-0.001423002910267,-0.0175290064478362,0.0377001452537058,0.3114806813850721,24.57231684262629,358.8631024589174,44.110419922459776,-52.848398278810784,-0.0386780875560406,-1.822062350119904,-1.3915331053743227,0.0547161923861574,(-0.02310190931513545+0.09052293908973662j),,,0.0684726757202332,0.5570637705517458,-0.0377452898573967,-0.4649585918004708,-0.0018498520024082,-0.0045685109713365,0.0081827778361251,14.785180149558125,12.318320870156356,0.005187382399683,0.0128110861704713,-0.2363552226916169,0.5950864485136578,19.449272727272728,3.899536917931567,3.632676687860634,,0.0490088169781454,0.0239211736706717,0.1792965417257372,0.0931123185384284,3.599118954588479,0.0650343827798862,0.0113826466922513,0.0440000195516721,0.02052788200671,0.4705635345155722,0.4091168808470232,-0.5281385012307519,0.7448056323873966,0.1141465428543491,0.0418458505254959,-0.0648933417175311,0.000476482898223,60.0,1.0059992139472456,34.59120253886921,18.774879375565124,61.61348402318096,76.38731123641995,31.45310294315737,54.97436195105724,75.01909683394801,57.1799843821441,49.87561868470526,2022-04-01,21.312845049712347,11.567857304435314,31.4343315777979,47.06488380438912,26.423289543786424,10.321370143797568,19.379352556676924,41.2412698259087,2022-04-01,2022-06-30,-0.068452356598522,62,0.09265033064052863
NSSC,0.0014494643479237,0.009826166215915,0.0466959546146929,0.1447018289477397,,,,,0.0759073781842774,-0.8662280701754386,1.3903434206052363,0.0249546831273057,(0.14791453790587683+0j),,0.3425227490421456,0.038014846743295,0.0484315134099616,0.031040469348659,0.2104286398467433,0.0078924736093035,0.0100169041294373,,7.522661523625843,6.779170684667309,,,,0.2120845415591631,,5.322344699701247,3.7866488101370144,,0.2542639906842934,0.0592073754789272,0.2453005268199233,0.0230783045977011,3.118225174951081,0.0408365062587081,-0.1636657479763614,-0.034642395032686,0.1288142215612482,0.4313147326337839,0.5136573288465933,-0.9249999907837984,0.52457746164838,0.0273094432580132,-0.0006183136480322,-0.0271853403950764,0.000300324749461,100.0,0.9736437397253008,36.039282072627024,37.62803185904298,63.115321842110085,69.78387075192397,48.32690941618175,47.33041083849049,51.094601930751296,55.83272862948081,49.87051635812809,2022-04-01,22.74630886972443,23.7490534106867,26.425859842672768,44.04431461895894,25.14960602148335,17.809502069323134,30.501684414368118,24.18328501011588,2022-04-01,2022-06-30,0.003411449528930577,62,0.1645141367679812
AMGN,0.0165289716571367,-0.026991227545435,0.0595878567481612,,20.48045281976821,60.85467882123836,226.50917609714568,-45.21418252310003,0.0208768267223382,0.0079617834394904,-1.5291808873720136,0.0411545007297031,(0.04748473287664101+0j),(0.05177596119290406+0j),,0.3365468886941279,0.0904177621969033,0.2773882559158633,-0.4529652351738241,0.0310471674977519,,,-1.7540810953133228,-1.6329647182727751,0.5445761464890051,,,,0.2398450869134468,1.59102101116218,1.2556631648063032,,0.1119267554974249,,0.2081507449605609,0.0335962605901256,3.819822494227569,0.0450481143057472,0.0899432645933764,0.1558676645700443,-0.0043466432272613,0.508972513024471,0.2650603926053202,-0.4775163845923922,0.7550445084412687,0.0597646700600986,0.0972080589960513,0.0353317958163572,0.0026797652045912,10.0,0.6290811888395608,42.174500952504914,28.920705203052066,68.77728756610358,7.829315465222143,49.710278575015366,59.67166959364599,85.1047573675261,51.850357629127245,49.85065301670837,2022-04-01,29.0064777996734,19.8908765836482,30.939974087576623,5.384790811973254,3.301974725454727,17.25746765291761,34.189381245449496,50.783429624824265,2022-04-01,2022-06-30,0.01420371076213578,62,0.17530639800118641
